==========>>>

Pos:4
Dis:150.04mm
data - cfar
55914,13304
100902.360731,13025.56621
84090.493151,13067.178082
51502.931507,13340.328767
66788.972603,13658.237443
44210.680365,13697.675799
45120.90411,13900.328767
40580.100457,14175.972603
7804.246575,14418.319635
14083.575342,14701.246575
6014.502283,14700.465753
8840.013699,14704.296804
15901.027397,14642.671233
14982,14604.155251
12307.73516,14597.383562
15180.260274,14610.808219
11579.853881,14608.730594
12038.374429,14651.926941
9014.821918,14671.69863
8969.762557,14698.794521
8903.557078,14702.365297
10013.520548,14693.917808
10048.073059,14688.803653
8700.374429,14709.328767
7221.90411,14747.794521
6589.694064,14787.86758
4076.643836,14809.200913
2483.684932,14844.643836
1662.689498,14861.69863
1725.689498,14872.086758
2120.931507,14841.60274
4175.200913,14824.69863
4965.771689,14796.105023
5520.232877,14777.315068
5034.474886,14798.821918
3146.520548,14816.803653
3034.232877,14848.863014
1386.465753,14864.324201
1764.497717,14868.917808
3215.452055,14859.410959
3895.173516,14854.269406
4372.913242,14849.369863
4177.342466,14845.383562
2886.753425,14854.109589
2117.872146,14873.159817
1301.082192,14883.767123
1112.826484,14874.561644
2593.589041,14856.726027
3295.657534,14850.123288
3320.666667,14842.712329
4532.178082,14829.479452
4374.958904,14807.438356
4454.063927,14786.69863
4566.931507,14780.484018
3216.60274,14786.082192
2570.191781,14792.995434
2528.977169,14795.465753
2606.712329,14785.972603
3342.803653,14769.296804
3011.273973,14750.625571
3168.630137,14727.767123
4487.315068,14703.940639
3199.150685,14674.589041
2814.835616,14663.123288
3236.497717,14662.260274
2396.100457,14673.255708
2123.082192,14701.369863
2711.502283,14694.415525
3808.630137,14662.009132
3781.383562,14636.60274
3217.557078,14613.899543
2696.488584,14575.958904
2509.643836,14525.30137
1822.666667,14492
1826.347032,14471.840183
2607.958904,14438.835616
2870.639269,14376.3379
3594.369863,14320.347032
3828.821918,14259.520548
3164.511416,14181.757991
3091.949772,14139.022831
2400.260274,14056.30137
1483.251142,14000.223744
1744.401826,13978.401826
2172.027397,13940.013699
1429.420091,13854.958904
3097.712329,13765.538813
2683.424658,13448.630137
3840.502283,13130.150685
3767.114155,12780.958904
2039.90411,12296.150685
2222.771689,11875.885845
2435.456621,11226.420091
1677.684932,10523.082192
2843.794521,10141.456621
1865.849315,9798.228311
2669,9480.643836
3203.634703,9215
2448.803653,9215
3052.753425,9215
3560.105023,9215
2113.949772,9215
2619.849315,9215
3339.936073,9215
507.141553,9215
3538.945205,9215
2327.913242,9215
3168.639269,9215
4237.452055,9215
2176.826484,9215
1054.173516,9215
1710.808219,9215
1382.876712,9215
3692.479452,9215
2673.931507,9215
2694.43379,9215
2979.251142,9215
3058.479452,9215
1766.141553,9215
1693.52968,9215
2597.493151,9215
5060.214612,9215
4139.452055,9215
1445.164384,9215
2212.383562,9215
1876.657534,9215
3625.821918,9215
1813.575342,9215
3994.059361,9215
3008.493151,9215
3156.479452,9215
3706.401826,9215
3026.630137,9215
3681.429224,9215
