==========>>>

Pos:4
Dis:150.04mm
data - cfar
42926,18936
54501,18830
68506,18438
92338,18464
50030,18534
56966,18699
70144,18858
34778,18883
52588,19207
29235,19374
14691,19636
16792,19767
11255,19674
25254,19614
23957,19580
16656,19657
13810,19770
10886,19842
5133,19906
3352,19917
9777,19830
12306,19739
14272,19665
16293,19635
13271,19672
10853,19732
7759,19757
7317,19776
6936,19734
9444,19688
10497,19636
10734,19589
12073,19538
12350,19537
8908,19541
9222,19546
7964,19526
8644,19479
8390,19423
10523,19391
9003,19334
11302,19329
9282,19301
9527,19313
7499,19285
7595,19260
9052,19200
8641,19155
9334,19101
11095,19061
8222,19036
8992,19010
7978,18994
7211,18982
6456,18943
7033,18903
6947,18826
8621,18794
8116,18735
8294,18699
9043,18683
6190,18657
6521,18633
5523,18582
6048,18498
7303,18423
7038,18338
7876,18292
7304,18252
7861,18246
4987,18264
6052,18249
5478,18193
6282,18114
7549,17996
6812,17921
6529,17841
7107,17792
5222,17786
6278,17785
6210,17717
4112,17627
6960,17558
3480,17389
6145,17211
6331,17160
5267,17054
5798,16982
4437,16789
3625,16379
7054,16146
3283,15592
6706,15168
6879,14786
5928,14084
5498,13585
4474,13198
5062,12868
5181,12457
4742,12034
4198,12034
5423,12034
8143,12034
5903,12034
3751,12034
5531,12034
3147,12034
3834,12034
5226,12034
5630,12034
4610,12034
5232,12034
5391,12034
3841,12034
3872,12034
5560,12034
3215,12034
5887,12034
4029,12034
4700,12034
7557,12034
4528,12034
3193,12034
3480,12034
4241,12034
4704,12034
5052,12034
3768,12034
2622,12034
4162,12034
3205,12034
2656,12034
3420,12034
2348,12034
3740,12034
4395,12034
4270,12034
5099,12034
4075,12034
4081,12034
2057,12034
4313,12034
2460,12034
4357,12034
6266,12034
3893,12034
5109,12034
2636,12034
4542,12034
3481,12034
3646,12034
3928,12034
3726,12034
5971,12034
4441,12034
4270,12034
4704,12034
2777,12034
2678,12034
2295,12034
2539,12034
4156,12034
1723,12034
4741,12034
5127,12034
3360,12034
8228,12034
3508,12034
5130,12034
4744,12034
2620,12034
5024,12034
1801,12034
1927,12034
2332,12034
4160,12034
1134,12034
3047,12034
5223,12034
4533,12034
2088,12034
6605,12034
3057,12034
3624,12034
3186,12034
1941,12034
4071,12034
2996,12034
3205,12034
4203,12034
2206,12034
2888,12034
4601,12034
795,12034
2804,12034
2412,12034
4052,12034
2378,12034
2086,12034
1974,12034
3084,12034
5199,12034
2394,12034
5394,12034
3801,12034
1916,12034
3352,12034
1336,12034
4483,12034
4220,12034
1599,12034
5769,12034
2206,12034
4082,12034
4235,12034
2658,12034
2882,12034
2263,12034
5397,12034
3529,12034

==========>>>

Pos:3
Dis:112.53mm
data - cfar
32920,22814
91025,22686
107664,22386
70786,22644
57276,23096
52654,22934
90373,22723
82666,22816
40281,23040
60361,23439
32578,23611
19159,23897
20737,24065
9528,24085
14565,24046
22878,24026
11500,23922
26242,23946
19166,23866
19456,23914
16568,23963
11179,24021
9780,24076
7617,24080
8382,24024
12957,23959
14332,23903
14759,23860
15462,23853
12568,23847
13934,23888
8514,23896
10625,23913
7933,23859
11749,23842
10144,23790
13825,23759
10910,23715
12098,23726
9843,23717
10521,23701
7393,23664
10833,23638
